id,name,full_name,legal_person,manager
008748.OF,大成景泰纯债债券C,大成景泰纯债债券型证券投资基金,大成基金,汪伟
008749.OF,富国中证科技50策略ETF联接A,富国中证科技50策略交易型开放式指数证券投资基金联接基金,富国基金,王乐乐
008750.OF,富国中证科技50策略ETF联接C,富国中证科技50策略交易型开放式指数证券投资基金联接基金,富国基金,王乐乐
008751.OF,大成全球美元债(QDII)A人民币,大成全球美元债债券型证券投资基金(QDII),大成基金,彭振中
008752.OF,大成全球美元债(QDII)C人民币,大成全球美元债债券型证券投资基金(QDII),大成基金,彭振中
008753.OF,大成兴享平衡养老三年持有混合(FOF),大成兴享平衡养老目标三年持有期混合型发起式基金中基金(FOF),大成基金,鲁速、尚琼(休产假)
008754.OF,泰康睿福3月持有混合(FOF)A,泰康睿福优选配置3个月持有期混合型基金中基金(FOF),泰康资产,潘漪
008755.OF,泰康睿福3月持有混合(FOF)C,泰康睿福优选配置3个月持有期混合型基金中基金(FOF),泰康资产,潘漪
008756.OF,民生加银瑞夏一年定开债券发起式,民生加银瑞夏一年定期开放债券型发起式证券投资基金,民生加银基金,胡振仓
008757.OF,九泰聚鑫混合A,九泰聚鑫混合型证券投资基金,九泰基金,吴祖尧、袁多武
008758.OF,九泰聚鑫混合C,九泰聚鑫混合型证券投资基金,九泰基金,吴祖尧、袁多武
008759.OF,上投摩根瑞泰38个月定期开放A,上投摩根瑞泰38个月定期开放债券型证券投资基金,上投摩根基金,任翔
008760.OF,上投摩根瑞泰38个月定期开放C,上投摩根瑞泰38个月定期开放债券型证券投资基金,上投摩根基金,任翔
008761.OF,南方骏元中短利率债,南方骏元中短期利率债债券型证券投资基金,南方基金,刘骥
008762.OF,天弘恒享一年定开,天弘恒享一年定期开放债券型发起式证券投资基金,天弘基金,赵鼎龙
008763.OF,天弘越南市场(QDII)A,天弘越南市场股票型发起式证券投资基金(QDII),天弘基金,胡超
008764.OF,天弘越南市场(QDII)C,天弘越南市场股票型发起式证券投资基金(QDII),天弘基金,胡超
008765.OF,中加瑞享纯债债券A,中加瑞享纯债债券型证券投资基金,中加基金,魏泰源
008766.OF,财通资管鸿盛12个月定开债券A,财通资管鸿盛12个月定期开放债券型证券投资基金,财通资管,宫志芳、顾宇笛
008767.OF,财通资管鸿盛12个月定开债券C,财通资管鸿盛12个月定期开放债券型证券投资基金,财通资管,宫志芳、顾宇笛
008768.OF,创金合信上证超大盘量化A,创金合信上证超大盘量化精选股票型发起式证券投资基金,创金合信基金,董梁
008769.OF,创金合信上证超大盘量化C,创金合信上证超大盘量化精选股票型发起式证券投资基金,创金合信基金,董梁
008770.OF,东方红安鑫甄选一年持有混合,东方红安鑫甄选一年持有期混合型证券投资基金,东方红资产管理,徐觅、王佳骏(休产假)
008771.OF,南方昭元债券A,南方昭元债券型发起式证券投资基金,南方基金,金凌志
008772.OF,南方昭元债券C,南方昭元债券型发起式证券投资基金,南方基金,金凌志
008773.OF,中银景泰回报混合,中银景泰回报混合型证券投资基金,中银基金,涂海强
008774.OF,招商鑫福中短债A,招商鑫福中短债债券型证券投资基金,招商基金,郭敏
008775.OF,招商鑫福中短债C,招商鑫福中短债债券型证券投资基金,招商基金,郭敏
008776.OF,华安沪深300ETF联接A,华安沪深300交易型开放式指数证券投资基金发起式联接基金,华安基金,许之彦
008777.OF,华安沪深300ETF联接C,华安沪深300交易型开放式指数证券投资基金发起式联接基金,华安基金,许之彦
008778.OF,嘉实中证500指数增强A,嘉实中证500指数增强型证券投资基金,嘉实基金,龙昌伦
008779.OF,嘉实中证500指数增强C,嘉实中证500指数增强型证券投资基金,嘉实基金,龙昌伦
008780.OF,南方宁利一年债券,南方宁利一年定期开放债券型发起式证券投资基金,南方基金,杜才超、刘文良
008783.OF,南方乐元中短利率债A,南方乐元中短期利率债债券型证券投资基金,南方基金,杜才超
008784.OF,南方乐元中短利率债C,南方乐元中短期利率债债券型证券投资基金,南方基金,杜才超
008785.OF,中加博裕纯债债券,中加博裕纯债债券型证券投资基金,中加基金,袁素、张楠
008786.OF,长城健康生活灵活配置混合,长城健康生活灵活配置混合型证券投资基金,长城基金,谭小兵
008787.OF,融通中债1-3年国开行债券指数A,融通中债1-3年国开行债券指数证券投资基金,融通基金,许富强
008788.OF,融通中债1-3年国开行债券指数C,融通中债1-3年国开行债券指数证券投资基金,融通基金,许富强
008791.OF,招商安华债券A,招商安华债券型证券投资基金,招商基金,侯杰
008792.OF,招商安华债券C,招商安华债券型证券投资基金,招商基金,侯杰
008793.OF,博道嘉元混合A,博道嘉元混合型证券投资基金,博道基金,张迎军
008794.OF,博道嘉元混合C,博道嘉元混合型证券投资基金,博道基金,张迎军
008795.OF,海富通阿尔法对冲混合C,海富通阿尔法对冲混合型发起式证券投资基金,海富通基金,杜晓海、朱斌全
008796.OF,中融恒安纯债A,中融恒安纯债债券型证券投资基金,中融基金,哈默
008797.OF,中融恒安纯债C,中融恒安纯债债券型证券投资基金,中融基金,哈默
008798.OF,国金惠安利率债A,国金惠安利率债债券型证券投资基金,国金基金,于涛
008799.OF,国金惠安利率债C,国金惠安利率债债券型证券投资基金,国金基金,于涛
008802.OF,浦银安盛盛晖一年定开债券,浦银安盛盛晖一年定期开放债券型发起式证券投资基金,浦银安盛基金,曹治国
008803.OF,海富通瑞弘6个月债券,海富通瑞弘6个月定期开放债券型证券投资基金,海富通基金,刘田
008804.OF,招商添华纯债A,招商添华纯债债券型证券投资基金,招商基金,向霈
008805.OF,招商添华纯债C,招商添华纯债债券型证券投资基金,招商基金,向霈
008806.OF,鑫元锦利一年定开债,鑫元锦利一年定期开放债券型发起式证券投资基金,鑫元基金,郭卉
008807.OF,鹏扬淳悦一年定开债发起式,鹏扬淳悦一年定期开放债券型发起式证券投资基金,鹏扬基金,王华、茹昱
008808.OF,新华安享惠泽39个月定开债C,新华安享惠泽39个月定期开放债券型证券投资基金,新华基金,李洁(休产假)
008809.OF,安信民稳增长混合A,安信民稳增长混合型证券投资基金,安信基金,张翼飞、黄琬舒
008810.OF,安信民稳增长混合C,安信民稳增长混合型证券投资基金,安信基金,张翼飞、黄琬舒
008811.OF,鹏华科技创新混合,鹏华科技创新混合型证券投资基金,鹏华基金,梁浩、柳黎
008813.OF,招商中债-1-3年国开债A,招商中债-1-3年国开行债券指数证券投资基金,招商基金,夏里鹏
008814.OF,招商中债-1-3年国开债C,招商中债-1-3年国开行债券指数证券投资基金,招商基金,夏里鹏
008817.OF,华宝可转债债券C,华宝可转债债券型证券投资基金,华宝基金,李栋梁
008818.OF,汇安恒鑫12个月定开纯债债券,汇安恒鑫12个月定期开放纯债债券型发起式证券投资基金,汇安基金,张昆
008819.OF,农银汇理策略趋势混合,农银汇理策略趋势混合型证券投资基金,农银汇理基金,张峰
008820.OF,大成景悦中短债A,大成景悦中短债债券型证券投资基金,大成基金,汪伟
008821.OF,大成景悦中短债C,大成景悦中短债债券型证券投资基金,大成基金,汪伟
008822.OF,景顺长城中债1-3年国开行债券指数A,景顺长城中债1-3年国开行债券指数证券投资基金,景顺长城基金,成念良
008823.OF,景顺长城中债1-3年国开行债券指数C,景顺长城中债1-3年国开行债券指数证券投资基金,景顺长城基金,成念良
008824.OF,民生加银瑞鑫一年定开债券发起式,民生加银瑞鑫一年定期开放债券型发起式证券投资基金,民生加银基金,姚航
008825.OF,民生加银瑞盈纯债一年定开债券发起式,民生加银瑞盈纯债一年定期开放债券型发起式证券投资基金,民生加银基金,胡振仓
008826.OF,天弘成享一年定开,天弘成享一年定期开放债券型证券投资基金,天弘基金,刘洋
008827.OF,建信易盛郑商所能源化工期货ETF联接A,建信易盛郑商所能源化工期货交易型开放式指数证券投资基金发起式联接基金,建信基金,朱金钰
008828.OF,建信易盛郑商所能源化工期货ETF联接C,建信易盛郑商所能源化工期货交易型开放式指数证券投资基金发起式联接基金,建信基金,朱金钰
008829.OF,博时富洋一年定开债发起式,博时富洋纯债一年定期开放债券型发起式证券投资基金,博时基金,李秋实
008830.OF,海富通安益对冲混合C,海富通安益对冲策略灵活配置混合型证券投资基金,海富通基金,杜晓海
008831.OF,海富通安益对冲混合A,海富通安益对冲策略灵活配置混合型证券投资基金,海富通基金,杜晓海
008832.OF,海富通中证长三角领先ETF联接,海富通中证长三角领先交易型开放式指数证券投资基金联接基金,海富通基金,江勇
008833.OF,银华汇盈一年持有期混合A,银华汇盈一年持有期混合型证券投资基金,银华基金,边慧、李丹
008834.OF,银华汇盈一年持有期混合C,银华汇盈一年持有期混合型证券投资基金,银华基金,边慧、李丹
008835.OF,富国量化对冲策略三个月持有期灵活配置混合A,富国量化对冲策略三个月持有期灵活配置混合型证券投资基金,富国基金,方旻
008836.OF,富国量化对冲策略三个月持有期灵活配置混合C,富国量化对冲策略三个月持有期灵活配置混合型证券投资基金,富国基金,方旻
008837.OF,融通通益混合,融通通益混合型证券投资基金,融通基金,何龙、黄浩荣
008838.OF,德邦量化对冲混合A,德邦量化对冲策略灵活配置混合型发起式证券投资基金,德邦基金,王本昌、吴志鹏
008839.OF,德邦量化对冲混合C,德邦量化对冲策略灵活配置混合型发起式证券投资基金,德邦基金,王本昌、吴志鹏
008840.OF,德邦大消费混合A,德邦大消费混合型证券投资基金,德邦基金,黎莹
008841.OF,德邦大消费混合C,德邦大消费混合型证券投资基金,德邦基金,黎莹
008842.OF,同泰远见混合A,同泰远见灵活配置混合型证券投资基金,同泰基金,杨喆、卞亚军、邢连云
008843.OF,同泰远见混合C,同泰远见灵活配置混合型证券投资基金,同泰基金,杨喆、卞亚军、邢连云
008844.OF,上投摩根中债1-3年国开债指数A,上投摩根中债1-3年国开行债券指数证券投资基金,上投摩根基金,任翔、雷杨娟、刘鲁旦
008845.OF,上投摩根中债1-3年国开债指数C,上投摩根中债1-3年国开行债券指数证券投资基金,上投摩根基金,任翔、雷杨娟、刘鲁旦
008846.OF,大成民稳增长混合A,大成民稳增长混合型证券投资基金,大成基金,王磊
008847.OF,大成民稳增长混合C,大成民稳增长混合型证券投资基金,大成基金,王磊
008848.OF,中融智选对冲3个月定开混合,中融智选对冲策略3个月定期开放灵活配置混合型发起式证券投资基金,中融基金,赵菲
008850.OF,景顺长城价值稳进三年定开混合,景顺长城价值稳进三年定期开放灵活配置混合型证券投资基金,景顺长城基金,鲍无可
008851.OF,景顺长城量化对冲策略三个月定开,景顺长城量化对冲策略三个月定期开放灵活配置混合型发起式证券投资基金,景顺长城基金,黎海威
008854.OF,南方内需增长两年股票A,南方内需增长两年持有期股票型证券投资基金,南方基金,骆帅
008855.OF,南方内需增长两年股票C,南方内需增长两年持有期股票型证券投资基金,南方基金,骆帅
008856.OF,华夏安泰对冲策略3个月定开混合,华夏安泰对冲策略3个月定期开放灵活配置混合型发起式证券投资基金,华夏基金,孙蒙
008857.OF,华夏鼎航债券A,华夏鼎航债券型证券投资基金,华夏基金,孙蕾
008858.OF,华夏鼎航债券C,华夏鼎航债券型证券投资基金,华夏基金,孙蕾
008860.OF,民生加银龙头优选股票,民生加银龙头优选股票型证券投资基金,民生加银基金,王亮
008861.OF,西部利得港股通新机遇混合A,西部利得港股通新机遇灵活配置混合型证券投资基金,西部利得基金,陶星言
008862.OF,中银证券汇远定期开放债券,中银证券汇远一年定期开放债券型发起式证券投资基金,中银证券,余亮
008863.OF,中银证券汇兴定期开放债券,中银证券汇兴一年定期开放债券型发起式证券投资基金,中银证券,曹张琪、王玉玺
008864.OF,鑫元中短债A,鑫元中短债债券型证券投资基金,鑫元基金,赵慧
008865.OF,鑫元中短债C,鑫元中短债债券型证券投资基金,鑫元基金,赵慧
